30,0.279122,0.429407,0.397534,0.432777
30,0.280747,0.429370,0.397283,0.433043
30,0.276004,0.429480,0.397589,0.432910
30,0.277956,0.429351,0.397346,0.432129
30,0.276932,0.429498,0.398820,0.432777
30,0.277444,0.429407,0.397409,0.431996
30,0.276284,0.429552,0.398209,0.434206
30,0.276700,0.429515,0.397777,0.433425
30,0.279027,0.429661,0.399675,0.435120
30,0.275867,0.429407,0.397534,0.433043
30,0.277355,0.429605,0.398146,0.434339
30,0.278747,0.429643,0.397958,0.433824
30,0.277956,0.429605,0.398209,0.434605
30,0.277402,0.429643,0.398263,0.433691
30,0.278188,0.429589,0.398389,0.434339
30,0.278051,0.429661,0.398757,0.434605
30,0.276795,0.429734,0.398820,0.434721
30,0.277676,0.429699,0.398695,0.434987
30,0.278146,0.429715,0.398820,0.434987
30,0.279164,0.429734,0.399369,0.435369
30,0.279443,0.429734,0.399432,0.433824
30,0.276795,0.429734,0.399306,0.434339
30,0.277539,0.429680,0.398326,0.434854
30,0.277355,0.429715,0.399063,0.435120
30,0.276700,0.429825,0.398883,0.435502
30,0.276932,0.429806,0.399063,0.435120
30,0.277164,0.429752,0.398632,0.434987
30,0.276700,0.429862,0.399244,0.435768
30,0.276468,0.429734,0.398757,0.435120
30,0.276331,0.429843,0.399306,0.435768
30,0.170022,0.357070,0.328644,0.305359
30,0.170022,0.356442,0.328684,0.305359
30,0.169125,0.356963,0.328996,0.305295
30,0.169278,0.356656,0.328644,0.305166
30,0.173009,0.357484,0.328957,0.305488
30,0.168008,0.356656,0.328837,0.305166
30,0.167187,0.356963,0.328763,0.305544
30,0.173305,0.356870,0.328803,0.305488
30,0.170690,0.357484,0.328803,0.305295
30,0.170996,0.356870,0.328803,0.305295
30,0.173382,0.357070,0.328684,0.305488
30,0.175166,0.357484,0.328803,0.305673
30,0.174718,0.357177,0.328763,0.305488
30,0.170767,0.357284,0.329851,0.305737
30,0.171883,0.357284,0.329111,0.305802
30,0.167636,0.356963,0.329071,0.305609
30,0.168905,0.357391,0.329692,0.305673
30,0.169573,0.357484,0.329150,0.305922
30,0.171291,0.357591,0.329071,0.305737
30,0.169650,0.357591,0.329498,0.306115
30,0.172484,0.357698,0.329652,0.305987
30,0.171959,0.357591,0.329692,0.305987
30,0.171740,0.357698,0.329304,0.306115
30,0.171664,0.357698,0.329265,0.305987
30,0.173305,0.357698,0.330005,0.305987
30,0.171139,0.357591,0.329265,0.305922
30,0.169058,0.358112,0.329344,0.306115
30,0.170394,0.357805,0.329498,0.306115
30,0.169430,0.358006,0.329538,0.306549
30,0.171883,0.357698,0.329344,0.306429
30,0.124625,0.247626,0.273150,0.257050
30,0.129626,0.247372,0.272785,0.256985
30,0.127851,0.247372,0.271147,0.255104
30,0.126206,0.247372,0.273361,0.257299
30,0.126084,0.247372,0.273214,0.257178
30,0.126465,0.248032,0.273361,0.257363
30,0.128743,0.248032,0.273434,0.257235
30,0.126781,0.247626,0.273361,0.257805
30,0.128297,0.247626,0.273507,0.257612
30,0.128929,0.248168,0.273361,0.257556
30,0.126838,0.247626,0.273571,0.257178
30,0.125954,0.248304,0.273645,0.257612
30,0.126652,0.248032,0.273791,0.257427
30,0.127535,0.248304,0.273507,0.257677
30,0.125257,0.248422,0.273507,0.257612
30,0.124876,0.248829,0.273718,0.257990
30,0.125452,0.248693,0.273645,0.257677
30,0.125768,0.249083,0.273928,0.258304
30,0.125703,0.248168,0.274148,0.257612
30,0.127284,0.249083,0.274001,0.257870
30,0.126968,0.250150,0.274221,0.257926
30,0.126522,0.248693,0.274001,0.257612
30,0.129626,0.249743,0.273864,0.258433
30,0.127414,0.248558,0.274074,0.257741
30,0.129562,0.249354,0.274148,0.258240
30,0.129505,0.250150,0.274431,0.257178
30,0.125890,0.249489,0.274358,0.258682
30,0.128297,0.249879,0.274358,0.258183
30,0.129124,0.249743,0.274358,0.258497
30,0.128994,0.249743,0.274651,0.258304
30,0.579748,0.440976,0.455644,0.429670
30,0.573486,0.440176,0.454487,0.430052
30,0.578753,0.441351,0.454807,0.430700
30,0.575862,0.440376,0.454675,0.429786
30,0.577372,0.440976,0.454996,0.430052
30,0.576874,0.441151,0.454996,0.429786
